	ID	Taxa	Kingdom	Seq_Length	Site
9396	Q8IRW8	Drosophila melanogaster	Metazoa	2431	False
9401	Q8L983	Arabidopsis thaliana	Viridiplantae	218	False
9405	Q8LBM2	Arabidopsis thaliana	Viridiplantae	131	False
9406	Q8LC79	Arabidopsis thaliana	Viridiplantae	295	False
9408	Q8LGU6	Arabidopsis thaliana	Viridiplantae	744	False
9409	Q8LL04	Arabidopsis thaliana	Viridiplantae	1241	False
9410	Q8LPQ9	Arabidopsis thaliana	Viridiplantae	901	False
9412	Q8MSU4	Drosophila melanogaster	Metazoa	1165	False
9417	Q8VDF2	Mus musculus	Metazoa	782	False
9418	Q8VEH6	Mus musculus	Metazoa	393	False
9421	Q8W4L5	Arabidopsis thaliana	Viridiplantae	790	False
9422	Q91WC0	Mus musculus	Metazoa	594	False
9424	Q925F4	Mus musculus	Metazoa	539	False
9425	Q925J9	Mus musculus	Metazoa	1575	False
9427	Q93ZG9	Arabidopsis thaliana	Viridiplantae	477	False
9433	Q965H3	Caenorhabditis elegans	Metazoa	735	False
9434	Q99314	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	248	False
9439	Q9C5Q2	Arabidopsis thaliana	Viridiplantae	262	False
9440	Q9C8J7	Arabidopsis thaliana	Viridiplantae	509	False
9443	Q9CQF3	Mus musculus	Metazoa	227	False
9445	Q9D219	Mus musculus	Metazoa	1425	False
9452	Q9FNN3	Arabidopsis thaliana	Viridiplantae	908	False
9454	Q9FX31	Arabidopsis thaliana	Viridiplantae	722	False
9456	Q9JLR5	Mus musculus	Metazoa	209	False
9457	Q9JMB1	Mus musculus	Metazoa	375	False
9459	Q9LES2	Arabidopsis thaliana	Viridiplantae	478	False
9460	Q9LMA8	Arabidopsis thaliana	Viridiplantae	253	False
9461	Q9LMT2	Arabidopsis thaliana	Viridiplantae	713	False
9463	Q9LS24	Arabidopsis thaliana	Viridiplantae	292	False
9466	Q9LYD9	Arabidopsis thaliana	Viridiplantae	1096	False
9470	Q9M9X4	Arabidopsis thaliana	Viridiplantae	295	False
9471	Q9M9Y4	Arabidopsis thaliana	Viridiplantae	421	False
9474	Q9QY02	Rattus norvegicus	Metazoa	738	False
9476	Q9R1C0	Mus musculus	Metazoa	341	False
9478	Q9R226	Mus musculus	Metazoa	346	False
9480	Q9SDW0	Arabidopsis thaliana	Viridiplantae	323	False
9482	Q9SG86	Arabidopsis thaliana	Viridiplantae	675	False
9484	Q9SJH0	Arabidopsis thaliana	Viridiplantae	118	False
9492	Q9SWA6	Arabidopsis thaliana	Viridiplantae	432	False
9493	Q9SZI6	Arabidopsis thaliana	Viridiplantae	352	False
9494	Q9SZR3	Arabidopsis thaliana	Viridiplantae	1017	False
9496	Q9U405	Drosophila melanogaster	Metazoa	570	False
9497	Q9U7C9	Dictyostelium discoideum	other	756	False
9502	Q9VE86	Drosophila melanogaster	Metazoa	353	False
9503	Q9VEX9	Drosophila melanogaster	Metazoa	150	False
9504	Q9VQ30	Drosophila melanogaster	Metazoa	604	False
9505	Q9VRJ0	Drosophila melanogaster	Metazoa	726	False
9506	Q9VX31	Drosophila melanogaster	Metazoa	1105	False
9507	Q9W420	Drosophila melanogaster	Metazoa	1831	False
9508	Q9WUF3	Mus musculus	Metazoa	1962	False
9514	Q6IR34	Mus musculus	Metazoa	673	False
9517	Q4VC33	Mus musculus	Metazoa	396	False
9520	E3Q1H1	Trypanosoma brucei brucei	other	147	False
9522	Q39659	Cucumis sativus	Viridiplantae	725	False
9523	Q08959	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	321	False
9528	P03925	Mus musculus	Metazoa	172	True
9532	P52503	Mus musculus	Metazoa	116	False
9534	P53969	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	484	False
9536	P81449	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	96	False
9538	Q12106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	302	True
9541	Q791V5	Mus musculus	Metazoa	303	True
9544	Q8C5Y2	Mus musculus	Metazoa	53	True
9547	Q9D8H7	Mus musculus	Metazoa	521	False
9549	Q9XI46	Arabidopsis thaliana	Viridiplantae	159	True
9558	P04840	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	283	False
9559	P14137	Rattus norvegicus	Metazoa	526	False
9560	P17694	Bos taurus	Metazoa	463	False
9563	P36163	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	345	True
9564	P38169	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	460	False
9567	Q02888	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	182	False
9569	Q09969	Caenorhabditis elegans	Metazoa	221	False
9573	Q54LT0	Dictyostelium discoideum	other	275	False
9576	Q8GUK1	Arabidopsis thaliana	Viridiplantae	602	False
9579	Q920A7	Mus musculus	Metazoa	789	False
9581	Q94920	Drosophila melanogaster	Metazoa	282	False
9584	Q9CZP5	Mus musculus	Metazoa	418	True
9588	Q337M4	Oryza sativa subsp. japonica	Viridiplantae	364	False
9591	Q8VHQ2	Mus musculus	Metazoa	579	False
9592	Q9LEZ1	Arabidopsis thaliana	Viridiplantae	144	False
9593	Q9FLT9	Arabidopsis thaliana	Viridiplantae	259	True
9595	P61023	Rattus norvegicus	Metazoa	195	False
9596	Q8K4V4	Rattus norvegicus	Metazoa	539	False
9598	Q6B9X6	Dictyostelium discoideum	other	625	False
9599	Q8K337	Mus musculus	Metazoa	993	False
9600	F4JHH5	Arabidopsis thaliana	Viridiplantae	787	False
9601	Q93YU5	Arabidopsis thaliana	Viridiplantae	1053	False
9604	P03920	Bos taurus	Metazoa	606	True
9607	P29147	Rattus norvegicus	Metazoa	343	False
9608	P38127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	377	True
9614	Q8BT35	Mus musculus	Metazoa	56	True
9615	Q9C9B9	Arabidopsis thaliana	Viridiplantae	643	False
9616	Q9DB10	Mus musculus	Metazoa	107	True
9619	Q9SS48	Arabidopsis thaliana	Viridiplantae	629	False
9620	Q9WVJ4	Rattus norvegicus	Metazoa	145	False
9627	P14693	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	329	False
9629	P30902	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	174	False
9636	P91928	Drosophila melanogaster	Metazoa	739	True
9637	Q12349	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	124	False
9639	Q3UN04	Mus musculus	Metazoa	517	True
9642	Q6UPE1	Rattus norvegicus	Metazoa	616	False
9643	Q99MQ3	Mus musculus	Metazoa	580	False
9644	Q9ASV5	Arabidopsis thaliana	Viridiplantae	650	True
9645	Q9DCJ5	Mus musculus	Metazoa	172	False
9647	Q9FT52	Arabidopsis thaliana	Viridiplantae	168	False
9649	Q9VV87	Drosophila melanogaster	Metazoa	316	True
9650	Q80TH2	Mus musculus	Metazoa	1402	False
9654	P53721	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	224	True
9655	Q03713	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	159	True
9657	P47057	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	423	False
9658	Q6DYE4	Arabidopsis thaliana	Viridiplantae	455	False
9659	Q9MA15	Arabidopsis thaliana	Viridiplantae	711	False
9660	P03888	Mus musculus	Metazoa	318	True
9664	P32198	Rattus norvegicus	Metazoa	773	True
9666	P38264	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	188	True
9671	Q3URS9	Mus musculus	Metazoa	406	False
9672	Q6PCP5	Mus musculus	Metazoa	291	False
9681	O55207	Rattus norvegicus	Metazoa	1496	False
9687	W5U2K2	Catharanthus roseus	Viridiplantae	289	False
9689	P81450	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	59	True
9691	Q5BPF3	Arabidopsis thaliana	Viridiplantae	262	False
9694	P56383	Mus musculus	Metazoa	146	True
9696	Q3ZBI7	Bos taurus	Metazoa	58	True
9700	B1AZ99	Mus musculus	Metazoa	396	False
9701	B2D6M2	Caenorhabditis elegans	Metazoa	612	False
9702	B5KM66	Mus musculus	Metazoa	88	False
9703	D0VWM8	Caenorhabditis elegans	Metazoa	414	False
9705	F4HRV8	Arabidopsis thaliana	Viridiplantae	596	False
9706	G5ECC7	Caenorhabditis elegans	Metazoa	1264	False
9708	G5EG17	Caenorhabditis elegans	Metazoa	1149	False
9718	O82645	Arabidopsis thaliana	Viridiplantae	488	False
9719	O88942	Mus musculus	Metazoa	717	False
9724	P04117	Mus musculus	Metazoa	132	False
9731	P21651	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	314	False
9732	P23615	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1451	False
9733	P23724	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	241	False
9736	P25298	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	677	False
9737	P25583	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	335	False
9739	P29547	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	415	False
9741	P32179	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	357	False
9743	P32318	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	326	False
9744	P32347	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	362	False
9746	P32773	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	286	False
9747	P32908	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1225	False
9752	P38632	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	267	False
9753	P38879	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	174	False
9756	P39943	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	394	False
9759	P40492	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	516	False
9760	P40554	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	99	False
9763	P43558	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	301	False
9765	P47130	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	423	False
9766	P49435	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	187	False
9767	P49957	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279	False
9768	P50534	Drosophila melanogaster	Metazoa	773	False
9770	P53150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	421	False
9773	P53810	Mus musculus	Metazoa	271	False
9774	P53866	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	767	False
9776	P54860	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	961	False
9779	P63072	Mus musculus	Metazoa	162	False
9780	P63242	Mus musculus	Metazoa	154	False
9782	P70445	Mus musculus	Metazoa	120	False
9783	P90838	Caenorhabditis elegans	Metazoa	505	False
9785	P92204	Drosophila melanogaster	Metazoa	280	False
9790	Q02521	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	185	False
9791	Q02642	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	157	False
9793	Q03305	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	412	False
9795	Q03771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	387	False
9797	Q04601	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	652	False
9798	Q04964	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	104	False
9799	Q05583	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	330	False
9801	Q05958	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	814	False
9804	Q07688	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	167	False
9805	Q07930	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	204	False
9807	Q08702	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	217	False
9808	Q08816	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	343	False
9811	Q12178	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	158	False
9812	Q12400	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	293	False
9813	Q12416	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	295	False
9814	Q18237	Caenorhabditis elegans	Metazoa	1076	False
9815	Q19203	Caenorhabditis elegans	Metazoa	310	False
9816	Q19360	Caenorhabditis elegans	Metazoa	430	False
9817	Q19555	Caenorhabditis elegans	Metazoa	1096	False
9818	Q21733	Caenorhabditis elegans	Metazoa	546	False
9819	Q22812	Caenorhabditis elegans	Metazoa	399	False
9822	Q2EMV9	Mus musculus	Metazoa	1817	False
9828	Q3LHL9	Drosophila melanogaster	Metazoa	1658	False
9833	Q505B8	Mus musculus	Metazoa	171	False
9834	Q557E7	Dictyostelium discoideum	other	665	False
9835	Q55GJ6	Dictyostelium discoideum	other	214	False
9837	Q5N829	Oryza sativa subsp. japonica	Viridiplantae	953	False
9838	Q60680	Mus musculus	Metazoa	745	False
9840	Q60817	Mus musculus	Metazoa	215	False
9844	Q63285	Rattus norvegicus	Metazoa	419	False
9848	Q6A028	Mus musculus	Metazoa	585	False
9850	Q6NVF4	Mus musculus	Metazoa	1074	False
9852	Q7K3D8	Drosophila melanogaster	Metazoa	433	False
9853	Q80Z30	Rattus norvegicus	Metazoa	750	False
9856	Q8BVE8	Mus musculus	Metazoa	1365	False
9857	Q8C0R7	Mus musculus	Metazoa	736	False
9858	Q8C4V4	Mus musculus	Metazoa	428	False
9859	Q8C8Y5	Mus musculus	Metazoa	445	False
9860	Q8CG46	Mus musculus	Metazoa	1101	False
9862	Q8CGU4	Rattus norvegicus	Metazoa	1186	False
9863	Q8GYH7	Arabidopsis thaliana	Viridiplantae	249	False
9867	Q8T053	Drosophila melanogaster	Metazoa	434	False
9868	Q8UUZ1	Danio rerio	Metazoa	359	False
9869	Q8VEE1	Mus musculus	Metazoa	365	False
9875	Q944A6	Arabidopsis thaliana	Viridiplantae	487	False
9876	Q94BT6	Arabidopsis thaliana	Viridiplantae	609	False
9878	Q95RQ8	Drosophila melanogaster	Metazoa	683	False
9880	Q96301	Arabidopsis thaliana	Viridiplantae	914	False
9884	Q9D030	Mus musculus	Metazoa	160	False
9885	Q9DAG5	Mus musculus	Metazoa	247	False
9889	Q9FJF4	Arabidopsis thaliana	Viridiplantae	306	False
9890	Q9FME2	Arabidopsis thaliana	Viridiplantae	460	False
9894	Q9JJD0	Mus musculus	Metazoa	305	False
9895	Q9JK24	Mus musculus	Metazoa	453	False
9897	Q9LIQ9	Arabidopsis thaliana	Viridiplantae	714	False
9898	Q9LJG6	Arabidopsis thaliana	Viridiplantae	193	False
9901	Q9M2V1	Arabidopsis thaliana	Viridiplantae	405	False
9903	Q9R085	Rattus norvegicus	Metazoa	952	False
9905	Q9S745	Arabidopsis thaliana	Viridiplantae	541	False
9907	Q9SA98	Arabidopsis thaliana	Viridiplantae	345	False
9908	Q9SIV2	Arabidopsis thaliana	Viridiplantae	891	False
9910	Q9SQI2	Arabidopsis thaliana	Viridiplantae	1173	False
9913	Q9V8P9	Drosophila melanogaster	Metazoa	1038	False
9915	Q9VFW4	Drosophila melanogaster	Metazoa	251	False
9916	Q9VU77	Drosophila melanogaster	Metazoa	316	False
9917	Q9VYD1	Drosophila melanogaster	Metazoa	2313	False
9919	Q9W484	Drosophila melanogaster	Metazoa	985	False
9920	Q9WVB3	Mus musculus	Metazoa	581	False
9924	Q9Z2S7	Mus musculus	Metazoa	137	False
9928	P36037	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	715	False
9929	A1ZAK1	Drosophila melanogaster	Metazoa	1007	False
9932	A8MR65	Arabidopsis thaliana	Viridiplantae	201	False
9937	E9Q5G7	Mus musculus	Metazoa	496	False
9939	F4KAV2	Arabidopsis thaliana	Viridiplantae	442	False
9940	F6TQD1	Mus musculus	Metazoa	307	False
9941	G5ED47	Caenorhabditis elegans	Metazoa	413	False
9942	G5EG86	Caenorhabditis elegans	Metazoa	394	False
9945	O09130	Mus musculus	Metazoa	412	False
9948	O17679	Caenorhabditis elegans	Metazoa	708	False
9950	O35284	Mus musculus	Metazoa	125	False
9953	O70456	Mus musculus	Metazoa	248	False
9954	O80775	Arabidopsis thaliana	Viridiplantae	353	False
9959	P04197	Drosophila melanogaster	Metazoa	657	False
9969	P13712	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	422	False
9976	P19541	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	446	False
9977	P20050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	605	False
9978	P20052	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	293	False
9980	P21374	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	235	False
9981	P22141	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	198	False
9982	P22265	Drosophila melanogaster	Metazoa	954	False
9987	P25569	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	745	False
9988	P25576	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	258	False
9990	P25655	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2108	False
9993	P32337	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1089	False
9995	P32357	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	355	False
9996	P32432	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	683	False
9998	P33418	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1100	False
9999	P33749	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	630	False
10000	P38532	Mus musculus	Metazoa	525	False
10001	P38634	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	284	False
10003	P40024	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	610	False
10004	P40160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	425	False
10006	P40565	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	148	False
10007	P41133	Mus musculus	Metazoa	119	False
10010	P42845	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	420	False
10011	P43565	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1770	False
10013	P46946	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	345	False
10014	P46947	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	266	False
10015	P47093	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	109	False
10016	P47096	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177	False
10020	P50535	Drosophila melanogaster	Metazoa	1039	False
10021	P50536	Drosophila melanogaster	Metazoa	512	False
10024	P53082	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	120	False
10025	P53720	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	384	False
10026	P57743	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	89	False
10031	P90994	Caenorhabditis elegans	Metazoa	187	False
10035	Q02685	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	241	False
10036	Q02884	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	456	False
10037	Q03071	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	99	False
10038	Q03081	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177	False
10041	Q07139	Mus musculus	Metazoa	913	False
10043	Q08887	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	554	False
10045	Q10740	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	671	False
10047	Q12094	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	313	False
10048	Q12440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	853	False
10051	Q19969	Caenorhabditis elegans	Metazoa	514	False
10059	Q3E772	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	92	False
10061	Q3U4H6	Mus musculus	Metazoa	486	False
10062	Q3U8K7	Mus musculus	Metazoa	883	False
10064	Q5NCQ5	Mus musculus	Metazoa	438	False
10069	Q61823	Mus musculus	Metazoa	469	False
10074	Q69Z66	Mus musculus	Metazoa	819	False
10075	Q6AVI1	Oryza sativa subsp. japonica	Viridiplantae	227	False
10076	Q6EPW7	Oryza sativa subsp. japonica	Viridiplantae	233	False
10077	Q6IDB6	Arabidopsis thaliana	Viridiplantae	182	False
10079	Q6NPS8	Arabidopsis thaliana	Viridiplantae	623	False
10081	Q6VY05	Mus musculus	Metazoa	352	False
10085	Q802Y8	Danio rerio	Metazoa	671	False
10087	Q84WV6	Arabidopsis thaliana	Viridiplantae	635	False
10088	Q86NP2	Drosophila melanogaster	Metazoa	1251	False
10090	Q8BKC5	Mus musculus	Metazoa	1097	False
10094	Q8C551	Mus musculus	Metazoa	337	False
10095	Q8C8N2	Mus musculus	Metazoa	606	False
10096	Q8C9B9	Mus musculus	Metazoa	2256	False
10097	Q8C9X6	Mus musculus	Metazoa	813	False
10099	Q8GXJ1	Arabidopsis thaliana	Viridiplantae	552	False
10102	Q8K4J6	Mus musculus	Metazoa	964	False
10104	Q8K585	Rattus norvegicus	Metazoa	107	False
10111	Q8QZY3	Mus musculus	Metazoa	150	False
10112	Q8RWE8	Arabidopsis thaliana	Viridiplantae	442	False
10115	Q8VEK3	Mus musculus	Metazoa	800	False
10118	Q921E6	Mus musculus	Metazoa	441	False
10119	Q922B6	Mus musculus	Metazoa	594	False
10120	Q923D5	Mus musculus	Metazoa	641	False
10122	Q924K8	Mus musculus	Metazoa	591	False
10124	Q93WE4	Arabidopsis thaliana	Viridiplantae	216	False
10127	Q94545	Drosophila melanogaster	Metazoa	556	False
10128	Q94BN0	Arabidopsis thaliana	Viridiplantae	364	False
10129	Q94BU8	Arabidopsis thaliana	Viridiplantae	185	False
10130	Q94CV1	Oryza sativa subsp. japonica	Viridiplantae	228	False
10134	Q9C5Z3	Arabidopsis thaliana	Viridiplantae	441	False
10136	Q9CR14	Mus musculus	Metazoa	375	False
10137	Q9DCR4	Mus musculus	Metazoa	169	False
10139	Q9EPA7	Mus musculus	Metazoa	285	False
10145	Q9FVU9	Arabidopsis thaliana	Viridiplantae	358	False
10148	Q9JJN6	Mus musculus	Metazoa	81	False
10150	Q9LG26	Arabidopsis thaliana	Viridiplantae	689	False
10151	Q9LGE3	Oryza sativa subsp. japonica	Viridiplantae	109	False
10153	Q9LSD0	Arabidopsis thaliana	Viridiplantae	332	False
10154	Q9LTQ0	Arabidopsis thaliana	Viridiplantae	391	False
10157	Q9NAD6	Caenorhabditis elegans	Metazoa	706	False
10158	Q9QXV1	Mus musculus	Metazoa	362	False
10159	Q9QY24	Mus musculus	Metazoa	411	False
10160	Q9QYK3	Rattus norvegicus	Metazoa	287	False
10161	Q9QZQ8	Mus musculus	Metazoa	369	False
10164	Q9R1P0	Mus musculus	Metazoa	261	False
10170	Q9V4Z9	Drosophila melanogaster	Metazoa	858	False
10171	Q9VD44	Drosophila melanogaster	Metazoa	1364	False
10172	Q9VEC1	Drosophila melanogaster	Metazoa	642	False
10173	Q9VGA4	Drosophila melanogaster	Metazoa	1169	False
10176	Q9VPT4	Drosophila melanogaster	Metazoa	717	False
10177	Q9VQ89	Drosophila melanogaster	Metazoa	867	False
10178	Q9VT00	Drosophila melanogaster	Metazoa	2351	False
10181	Q9WTJ6	Mus musculus	Metazoa	475	False
10182	Q9WUU9	Mus musculus	Metazoa	1971	False
10185	Q9Z1T5	Mus musculus	Metazoa	566	False
10186	Q9Z2A5	Mus musculus	Metazoa	516	False
10193	Q9R037	Rattus norvegicus	Metazoa	908	False
10195	J9VE33	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	1094	False
10196	Q75WF1	Vanrija humicola	Fungi	370	False
10204	A2A884	Mus musculus	Metazoa	2348	False
10206	B1ASB6	Mus musculus	Metazoa	1015	False
10209	D3Z3K2	Mus musculus	Metazoa	276	False
10213	F4K933	Arabidopsis thaliana	Viridiplantae	483	False
10214	G5ED29	Caenorhabditis elegans	Metazoa	959	False
10215	G5EEV2	Caenorhabditis elegans	Metazoa	4062	False
